Unnamed: 0,Buy Time,Buy Price,Sell Time,Sell Price,Profit/Loss,Reason
701,2022-05-05 18:30:00+05:30,38992.54,2022-05-05 19:30:00+05:30,38209.0,-783.5400000000009,0
172,2019-11-21 13:30:00+05:30,7936.1,2019-11-21 20:30:00+05:30,7631.44,-304.6600000000008,0
280,2020-06-14 19:30:00+05:30,9347.19,2020-06-15 10:30:00+05:30,9040.91,-306.28000000000065,0
921,2023-06-05 21:30:00+05:30,25809.05,2023-06-06 15:30:00+05:30,25742.36,-66.68999999999869,1
159,2019-11-07 12:30:00+05:30,9258.95,2019-11-08 06:30:00+05:30,9221.33,-37.6200000000008,1
732,2022-06-18 11:30:00+05:30,19439.26,2022-06-18 13:30:00+05:30,19008.88,-430.3799999999974,0
626,2022-01-17 08:30:00+05:30,42647.4,2022-01-18 02:30:00+05:30,41724.2,-923.2000000000044,0
95,2019-07-15 05:30:00+05:30,10008.21,2019-07-15 18:30:00+05:30,10376.76,368.5500000000011,2
132,2019-09-21 09:30:00+05:30,10092.95,2019-09-22 08:30:00+05:30,9873.17,-219.78000000000063,0
991,2023-10-10 17:30:00+05:30,27426.5,2023-10-11 20:30:00+05:30,26779.46,-647.0400000000009,0
904,2023-05-08 03:30:00+05:30,28739.22,2023-05-08 09:30:00+05:30,28125.0,-614.2200000000012,0
1199,2024-11-16 20:30:00+05:30,90521.2,2024-11-16 23:30:00+05:30,91303.04,781.8399999999965,2
650,2022-02-21 16:30:00+05:30,37577.33,2022-02-21 19:30:00+05:30,38680.0,1102.6699999999985,2
566,2021-10-21 19:30:00+05:30,63648.66,2021-10-22 04:30:00+05:30,62193.15,-1455.510000000002,0
125,2019-09-10 20:30:00+05:30,10175.07,2019-09-11 15:30:00+05:30,10096.5,-78.56999999999971,1
909,2023-05-16 04:30:00+05:30,27162.14,2023-05-17 05:30:00+05:30,27098.59,-63.54999999999927,1
1126,2024-06-23 19:30:00+05:30,64192.01,2024-06-24 07:30:00+05:30,62880.94,-1311.0699999999997,0
554,2021-09-24 14:30:00+05:30,42350.81,2021-09-24 17:30:00+05:30,41182.76,-1168.0499999999956,0
1144,2024-07-29 21:30:00+05:30,66940.01,2024-07-31 05:30:00+05:30,66344.0,-596.0099999999948,1
852,2023-01-25 03:30:00+05:30,22755.52,2023-01-25 23:30:00+05:30,22724.9,-30.61999999999898,1
940,2023-07-16 07:30:00+05:30,30252.0,2023-07-16 13:30:00+05:30,30298.49,46.4900000000016,2
165,2019-11-14 09:30:00+05:30,8687.48,2019-11-15 02:30:00+05:30,8667.9,-19.579999999999927,1
937,2023-07-10 01:30:00+05:30,30193.99,2023-07-10 15:30:00+05:30,30183.45,-10.540000000000871,1
1179,2024-10-01 18:30:00+05:30,62866.8,2024-10-02 01:30:00+05:30,60809.02,-2057.780000000006,0
68,2019-05-29 09:30:00+05:30,8572.45,2019-05-29 15:30:00+05:30,8659.57,87.11999999999898,2
